rating,comment
5,"Áo siêu đẹp nha nên mua. Hình ảnh chỉ mang tính chất nhận xu
Công nghệ in: In lụa cao cấp, bảo quản tốt khi giặt máy , không bong tróc phai màu
Outerity xuất hiện mang đến làn gió mới, xuất hiện từ đầu năm 2021 đầy biến động nhưng những gì Outerity thực hiện"
5,"Áo dày dặn, mình m58 51kg mặc thoải mái, có cái là giao hàng hơi lâu nma tình hình dịch bệnh thì không có ý kiến gì cả, nma áo này mặc quả thời tiết 3-40 độ thì hơi pị nóng á :)))"
5,"Bài 1: Hòa tan 1,35 gam một kim loại M bằng dung dịch HNO3 loãng dư thu được 2,24 lít hỗn hợp khí NO và NO2 (đktc) có tỉ khối hơi so với hidro bằng 21. Tìm M."
5,"Áo xinh, form rộng, vải hơi cứng ạ😍😍😍😍😍😍😍😍😍❤️❤️❤️😚😍😍❤️😍❤️😚❤️❤️"
5,..................................................................rất tuyệt zời k còn j để nói quá iu shopppp 100000/10.............................................................
5,Giao hàng cực kỳ nhanh . Chất vải ổn size S mà khá là to . Vải dày . Chữ in nhìn có vẻ chắc chắn giặt máy dc
5,"Áo bự kinh khủng luôn á trời ơi, size S như size M của bobui vậy í"
4,"Với giá cả như thế này mình kh đòi hỏi gì nhiều, áo của brand cũng khá đẹp. Tuy nhiên phần cổ áo nhanh nhão, tầm 1-2 lần giặt tay là đã giãn rồi, form áo cũng kh đc đẹp, áo dài nhưng phần tay áo thì lại hơi ngắn, mặc vào cảm giác ng rất thô. Đây chỉ là góp ý riêng của mình, mong shop sớm khắc phục."
5,"em rấc bùn vì size M của áo này chỉ bằng cái size S ợ , nhưng vì shop gudchop nên vẫn 5 sao ợ 😤"
4,"Về sản phẩm thì mình hơi thất vọng vì brand không kèm giấy thơm và tag, chất vải thì khá bí. Áo chỉ dài chứ không rộng nha, tay áo ngắn vừa. Áo thu hút ong nên mình bị ong dí -> té dơ áo:("
5,"Shop nên làm thêm cho mình 1 túi đựng riêng của hãng nữa là tuyệt luôn, áo đẹp, giá lại rẻ, vải dày và mịn, cực ưng luôn!! Nên mua nha mn<3"
5,Uwu vải cực xịn xò nhé vải dày dã man luoon hình in kh nứt from đẹp
5,"Quả áo siêu đỉnh, chất mát, ko nhàu, màu cũng xinh vl. Chắc chắn sẽ mua lại rất nhiều lần luôn. Hí hí"
5,"Áo dài vừa phủ mông nhưng form hơi rộng so với mình, không có chỉ thừa đường may củng đẹp ncl rất ưng"
5,"Áo rất xinh nha , mặc dù mùa dịch nhưng giao hàng vẫn siêu nhanh , sẽ tiếp tục ủng hộ shop ♥️"
4,"Giao hàng rất lâu.Mua 3 cái áo mà mỗi áo 1 chất vải,vải mỏng vải dày.Nhưng bù lại áo đẹp mk cao 1m66 mặc size L qua mông mn tham khảo mua nhé"
5,"Sorry vì k.có ảnh áo
Áo size S tay hơi ngắn
Size khá to nha mn
Size L rộng dài lắm lun á
Chất ok
Ncl ổn 
Có điều giao hàng hơi lâu nhưng ksao"
5,"shop đã cải thiện phần tay áo đẹp hơn
nma chất vải lại đi xuống kh giống chiếc đầu mình mua nữa( khá mỏng)
áo sale nên cũng kh nói nhiều
ncl cũng ổnnnnn:3"
5,Áo đẹp vải mát rất đáng tiền nhaa:3333333333333333333333333
5,"Áo đẹp chất lượng không có chỉ thừa
Vải dày dặn xịn mịn
Shop giao hàng nhanh"
5,Cutxt ptxx ở đâu vậy em t em có biết nữa để em ạ em đi ngủ 🛏 có gì không 👎 cho em đi học 📖 ở dou 
5,Lần đầu mua hàng của shop ưng ý lắm nha kc chỉ thừa mỗi tội phần in dính lông hay nó như v
5,hình ảnh chỉ minh hoạ thôi nhưng shop chuẩn bị hàng và giao hàng siêu nhanh nhưng kh biết là mình xui hay như nào mà phần vai của mình bị kiểu đường may ẩu í
5,Shop kh bán size S nữa nên mình đặt M có hơi dài 1 xíu nhưng m55 như mình cũng khá đẹp ấy chứ hihih . Vải đẹp nhưng góp ý shop nên thêm mùi thơm vào áo nhớ 🥺
5,"Gồm 3 size: S / M / L 
Chất liệu vải :100% Cotton '' Chất lượng vải đánh dấu sự ra đời của Outerity''
Công nghệ in: In lụa cao cấp, bảo quản tốt khi giặt máy , không bong tróc phai màu
Outerity xuất hiện mang đến làn gió mới, xuất hiện từ đầu năm 2021 đầy biến động nhưng những gì Outerity thực hiện"
5,Áo form rộng lắm nè chất cũng ok band mới nên khá là rẻ nên mua nha
5,Hvihvihvhh hvihvivihh hiih ih. Vuvu vu vu b ub kb bi kb kb kb kb bi bi bi bi bi bi ib ib ib ib ib bi hi bi ib ib i
5,"Hjjursjmtstkxggxgmxmgxmgxtmzgmztmzmtzmtzmgz hk h kg Mỹ xh g
Ng xh mgxkgxkyxktztkskyxkydkg MV"
5,"Mình m57 42kg mua hẳn size L
Vải đẹp lắm giao hàng nhanh mỗi tôi mua sz to mặc xấu🥲"
5,"Đẹp lắm luôn í lại rẻ nữa
Ưjdjsjakakosixxjxjzjzjzjzjzsjjsaja"
5,Hình ảnh không liên quan. Nhưng mình rất hài lòng với sản phẩm. Cảm ơn nhà sản xuất đã cho mình biết một loại sản phẩm tốt như thế này 🥰🥰
5,mng cân nhắc khi lựa size hshhsiaodnbfbdaoaojsnwbwbwbbsbsbshsbsbsbsbsbsbsjasjjsjsjsjjsjsj
5,"Áo giao rất nhanh , chất vải theo mình thấy thì hơi cứng 1 xíu, vải k mát lắm , giá ổn"
5,"Giao hàng nhanh, đúng mẫu, chất vải ưng, áo khá dài, m58 size S áo dài nửa đùi"
5,"Chất so với giá tiền là okeeee 
Phom hơi cứng
Cổ hơi nhỏ hơn đợt mua sale mặc lên cảm giác thô ( chắc do từng đợt sản xuất )
Nói chung đáng để muaa
"
5,"Áo in đẹp, sản phẩm chất lượng, mình mua rất nhiều lần rùi, rất hài lòng với shop ạ"
5,"đóng gói sản phẩm tốt, vải xịn , giá tiền hợp túi học sinh, nchung là tuyệt zời:))"
5,"Áo cực kì chất lượng luôn vải mát mặc thích thật. Mình cao 1m60, 50kg mặc sz M hơi rộng nhma do mình thích. Mng nên mua nha. Hình ảnh và vid k lq cho lắm 😢"
5,"Áo vải mát, đẹp, nên mua nha mn. Lên from chuẩn ạ. Nhân viên giao hàng nhiêt tình"
5,"Áo đẹp lắm ưng cực kì luôn , vải không quá mỏng , from đẹp , 10 điểm ạ . 👍"
5,Chờ lâu hhahahhahahahhahahhahahahhahahahahahhahahahahkdkkdkdkdkbdbdjejejsjjsjsj
5,HdbskzmsbgzkaoahwbskdnksnaoashhdjdkaoajsdhfhdhjeosoasjdjdhdhhdieowhdduHdbskzmsbgzkaoahwbskdnksnaoashhdjdkaoajsdhfhdhjeosoasjdjdhdhhdieowhddu
5,"Chất lượng áo ổn, nametag dâyd đủ mà giá siu iu lun huhu. Sẽ ủng hộ shop dàiii"
5,San pham tot mong la shop cang ngay cang co nhieu mau ma moi hon de ban cho moi nguoi xin cam on
5,"Chất lượng sản phẩm tuyệt vời, đóng gói sản phẩm cẩn thận, shop rep hơi chậm"
5,jejxisndksndkndkxndjxnxusbixndjdjxjdnjxndjdndjdbdnndndnđndjjdndi
5,Áo rất đẹp giao hàng nhanh mọi người nên mua hình ảnh không liên quan
5,"Vải cực kì đẹppp!!! Mình 1m57 , 55kg mặc SIZE S là nhìn vừa rồi . SẼ ỦNG HỘ SHOP LẦN SAU ."
5,"Áo đẹp ạ 
Mình m62 mặx size L chùm mông 
❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️"
5,Ok nha chất đẹp okiokiokiokiokioki okiokiokiokiokioki okiokiokiokiokioki
5,Nhìn cứ phải gọi là xin mịn gì đâu á trời ơi nhìn thích quá trời luôn á
5,"Áo đẹp lắm nha 
M6 47kg mặc sz M nha 
Chất mát ưng lắm luôn 
Nên mua nha 🥰🥰🥰"
5,Chất lượng sản phẩm tuyệt vờiiiiiiiiiiiiiiiiii mọi ng nên mua nhaaaaaa
5,"Giao hàng nhanh 3 ngày nhận dc hàng
Chất vải cũng dc dày chắc hơi nóng"
5,"OPTIMUM GOLD - ĐỀ KHÁNG KHỎE, HẤP THU TỐT

Được công nhận bởi UKAS Anh Quốc, Optimum Gold mới nay bổ sung dưỡng chất HMO, dưỡng chất nhiều thứ 3 trong sữa tự nhiên giúp tăng cường hấp thu và tăng sức đề kháng,  cùng 18 tỷ lợi khuẩn BB-12 và LGG giúp giảm tỉ lệ nhiễm khuẩn hô hấp và tiêu hóa ở trẻ nh"
4,"Đây là lần t2 mua áo của Outerity, chất lượng thì ổn nhưng giao hàng thì siêu chậm, tầm 10 ngày mới nhận đc áo, mình m50 mặc như váy luôn"
5,"Vải áo đẹp, mua tặng bạn mới lấy về mở ra mặc luôn hong kịp chụp lại nhưng đẹp nha mn "
5,Áo chất xịn xinh nhận được hàng ưng í lắm luôn á sẽ ủng hộ shop nữa
5,Dhanamxkxosmksnansbdjjendjxmkaks dndaknznđnká đônsd djieneiskssoofdn âhbđnicdkjwnsjs h🪆📧💌🖼📨🔑jdns doan s xiaka bdt là một loài thì em sẽ p dùng nên k có nhà đâu có đi ko không phải nói là không có đi làm
5,Áo chất đẹp. From to nên mặc thoả mái. Chất dày dặn. Ship hơi lâu
5,áo kh mỏng lắm như mn fback. size to hơn các brand khác. giá ổn.
5,"Sản phẩm y hình, chất vải ổn, form đẹp.. Mọi người nên mua nhé."
5,Si  h sh sj sj hsjsushdh. Hs súdusyuussusuvs íisusbusbhhshshshd
5,Áo đẹp lắm nha xịn lắm luôn lần đầu tiên mua mà ưng ghê mọi người nên mua nhé sẽ tiếp tục ủng hộ shop mình m58 47kg mua sz M vừa nha
5,Áo đẹp vải ok nhưng hơi dài so với mét 50 như mình giao hàng nhanh 
5,"Vài dày lắm mặc hè thì hơi nóng, nói chung là xịn xò hôiiiiiooo"
5,"Áo quá ư là đẹp, săn sale còn rẻ nữa, giao hàng nhanh, sẽ ủng hộ shop thêm lần nữa, m60 nặng 50 mặc sz S vẫn rộng như sz L nên mọi người cân nhắc mua sz ạ"
5,"Sản phẩm đẹp rất ưng chất liệu tốt , đóng hàng cẩn thận , mỗi tội giao hàng hơi lâu nói chung  là sản phầm được lần sau em sẽ ủng hộ tiếp"
5,Theo mk thấy áo trắng thì in rất đẹp . Còn áo đen in hơi tệ hơn xíu bởi vì nó dính mấy cái đen đen cào hình in. Vs chất vải và dáng đẹp vs giá tiền.
5,Chất vải đẹp em mượn ảnh của mọi người ạ! Mọi người nhớ thực hiện thông điệp 5k bảo vệ bản thân và gia đình ✓
5,"Áo đẹp, rất là nên mua luôn nhaaaaaaaaaaaaaaaaaaaaaaaaaaa"
5,Áo đẹp cực kì likeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee
5,Áo siêu đẹp luôn ạ vải okela lắm luônnnn 100000/10 sẽ ủng hộ tiếp ạ
5,"Áo đẹp , giống hình lắm.   Bwhhwkevvwhwjwhbwbwnwuhwnwbbwhwuuwhhhwj"
5,Áo đẹp lắm nha mnggg muaaa đii aaaaaaaaaaaaaaaaaaaaaaaaaa
5,"Vải đẹp,form khá là rộng.Ai mặc size XL thì chọn L còn ai mặc L thì nên chọn M"
5,"Áooo xinh nhé, giá okk, mình thấy vải mát còn bền hay không thì tuỳ vào cách giặt và tgian sẽ trả lời"
5,Brand mới nên shop giao hàng hơi lâu. Áo có vài vết bẩn. Chất áo đẹp. 
5,"Giao hàng k nhanh lắm nhưng mà đóng gói cũng oke lắm nha
Áo thì chất vải khá ổn, nhưng mà hơi dày một chút 
Dáng áo theo mình thì hơi ôm, sz M mặc khá đẹp"
5,"Form áo đẹp, Em mình mặc size L hơi rộng xíu vì nếu mặc M thì ôm. Chất áo cũng ok. Áo được ship đến nhanh xỉu."
5,"áo ổn hình in chắc chắn không nứt
mỗi tội giao hàng lâu kinh khủng:((
ống tay áo bị loe, chất vải hơi cứng"
5,"Áo đẹp chất vải khá là xịn , sz áo hơi to xíu nên mọi ng cân nhắc mua nhỏ hơn 1 sz😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢"
5,"Mọi thứ chỉ là hình ảnh minh hoạ 
Nói chung là giá ổn áo đẹp k thích kiểu đóng gói lắm"
5,"Áo trông có vẻ xinh. Cổ áo thì hơi thất vọng xíu nma k có thơm, shop nên đầu tư giầy thơm bỏ vào từng gói hàng sẽ ok hơn
Sr vì ảnh và vd k liên quan"
5,qnshxbccnxjxnxnsmsmsmsmkkefjkkvxsefhbmnbvcffffvvvv
5,"Áo đẹp vải dễ nhăn, đóng gói hơi ẩu, giao hành nhanhhhhhhhhhh"
5,"Chất áo khá dày dặn
Logo đẹp, hình in rõ nét
Hãng làm thêm tag nữa là đỉnh luôn. "
5,Áo chất tốt mặc thoải mái đóng gói sản phẩm cẩn thận giao hàng nhanh
5,Đẹp không có tiền thì sao ấy mà không có tiền đâu ra ngoài xem phim không biết nữa em mới ngủ được đâu teyeywywywywywyyw
5,"Hình ảnh chỉ mang tính chất minh hoạ, sp đẹp, giao hàng nhanh, lần sau sẽ ủng hộ shop tiếp ạ"
5,"Áo siu đỉnk lun nha mọi người, chất áo đẹp dày dặn mặc siêu thích, mọi người nên mua thử để biết em nó đỉnk như nào nhaaaa"
5,Vải đẹp mà có đều lựa nhầm size nên rộng quá:)) nhưng k sao
5,"brand o quá quan trọng đóng gói phair ddepj như các brand khác nhưng mà đóng gói rất kĩ và gọn gàng. chất lượng áo thì quá đỉnh, với mức giá nhưvaayj thì quá tuyệt voiii"
5,"Áo xinh, chất dày dặn, đánh giá mang mục đích nhận xu hihihihi"
5,Vải dày ko thấm hút mồ hôi shop giao nhanh  vs giá này thì ok lắm rồi
5,"Mua nhiều áo của shop rồi, rất chất lượng vải đẹp xịn. Giá rẻ.."
5,Áo đẹp dã man luôn mọi người ạ  nên ủng hộ shop nhé chất vải dày dặn
5,"Chất áo ổn nha mng,mình m63 mang size L thấy vừa kh bị dài quá hay rộng quá.mà cổ áo dễ bị giãn với giặt thì áo dễ nhăn"
5,"chất lương sản phẩm tuyệt vời, thời gian giao hàg nhanh đánh tiền!"
5,"[TB] Tặng 20% giá trị tất cả thẻ nạp trong ngày 21/06. Tiền KM sử dụng nội mạng, không giới hạn thời gian. ĐẶC BIỆT: giảm thêm 3% khi nạp thẻ tại https://myvt.page.link/km . CT dành riêng cho TB của Quý khách. LH 198 (0đ)."
5,Okkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
5,ao day dan nha moi nguoi kha dep cao m62 mac size m qua mong luon gia ca perfect
5,chất áo siuu đẹp nhaaa mng. Tiếc là shop vẫn chưa có tag huhuuu nma rất đáng muaa trong tầm giá như này. áo mặc mát chất áo không phải quá mỏng đâuuu. 
5,1m63 mừn khum thích rộn thích vừa người nên mua size S rất ưng nhó phần gấu hơi bó oki
5,Áo đẹp lắm nhưng hơi rộng rồi. Btw rất đáng tiền 😍😍😍😍😍😋😋😋🥰🥰🥰🥰
5,Áo mặc ok fom rộng nhưng có nhược điểm là cỗ áo nhanh bị dão giá cả hợp lý !!
5,"Chất lượng sản phẩm tuyệt vời
Đóng gói sản phẩm đẹp
Giao hàng nhanh
Shipper thân thiện, nhiệt tình
Áo hơi rộng"
5,Chất ok lắm nhé vừa như in luôn giao hàng nhanh giá cả hợp lý sẽ ủng hộ tiếp
5,Hàng đẹp lắmmmmmmmmm luônnnnnnnn mình cao m56 50 cân mặc size S vừa đẹp nhaaaaa 
5,Sp ổn giá ổn phí ship cao vl :)))) wjagei biqviwndlciwvshwfjfykekyetieluclifuel
5,"áo đẹp, vải đẹp zbncnmxmalallaoskxjcndkapqpoqisjdncnxmmsmamakwlpqpsockvnmcmxmamqlpqpqlwlodkckkckckssmcmmcnclwlq"
5,"Áo cũng đc ạ, cá nhân mình thấy áo chất khá dày mặc mùa thu thì hợp ạ còn mùa hè có vẻ hơi nóng"
5,"Áo xinh thiệt, nhưng size S mà dài quá TT nhưng mà chất vải mát, nói chung là cũng được. Giao hàng hơi lâu"
5,"Hình ảnh mang tính chất lấy xuuuuuuu
Nhưng màaaaa
Áo đẹp lắm mọi người ơii"
4,Chất mát lắm áo đẹp nhưng mình k hiểu sao áo mình k có logo ở tay thất vọng kinh khủng luôn chắc mình mua giá sale
5,"Đã nhận được áo, chất lượng tuyệt vời, sẽ ủng hộ shop trong những lần tiếp theo."
5,Áo brand này nhìn basic mà giá cũng rẻ hơn sv nhìu brand nữa . Mình thíc cực ạ . Size hơi to nên là nếu b nào tầm 1m55 chỉ nên mua size S thui ạ 👍🏻👍🏻👍🏻
5,"Giao hàng khá nhanh, đặt 2 cái S và M tặng ngiu nma cũng mang vừa luôn, 1m7 54kg cho mn tham khảo"
5,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
5,"Shop chuẩn bị hàng hơi lâu, còn lại mọi thứ đều ổn 🤗"
5,Dản phẩm oke nha mọi người nhưng in còn chưa chất lượng lắm oki
5,áo rất là xinh nha form khá rộng mình m63 52kg mặc L siêu thoải mái
5,"Chất lượng sản phẩm tốt, giáo hàng khá nhanh, đóng gói cẩn thận"
5,Hì hì hì hì hì hì hì hì hì hì hì hì hì hì hì hì hì hì hì hì hì hì hì hì hì hì hì hì hì
5,"Áo rất đẹp nha ,form rộng rãi đẹp ,chất vải gất đẹp lun, size M cũng khá rộng nữa ,ưng lắm luôn óooooo"
5,"Áo đẹp, giao đúng mẫu, đường chỉ may chuẩn, mình cao 1m67 mặc size S vẫn thấy rộng dài ngang mông"
5,"Chất nóng. Vải k như mình mong đợi, trăng tinh khôi ...😡😡😡😡😡😡😡😡"
5,"Hình ảnh chỉ mang tính chất kiếm xu ...Áo đẹp lắm luôn , chất đẹp,giao hàng khá nhanh ,mng nên mua nhaa"
5,"Áo đẹp nhưng size quá to, mình mặc sz S vẫn rất rộng :(((((
Shop ít đơn vị vậnn chuyểnnnnn"
5,Áo đẹp. Vải mát . Sz S đủ rộng rồi. Sz M bự lắmmmmmmmmmmmmmmmmm
5,"áo đẹp, ship hàng nhanh và form áo khá to, mình m65 nặng 49 cân mặc size L bị rộng"
5,Áo đẹp lắm nha mng . Tay hơi ngắn mình thích tay áo dài hơn hihi nhma mặc lên vẫn xinh lắm . Giao hàng nhanh hihiiiiiiiiiiiiiii
5,áo form đẹp rộng. m68-47kg. mặc sz L dài chùm quá mông. lên form rất chuẩn. bạn nào mà trên m65 muốn mặc rộng thì nên mua sz L. chất vải rất oke giao hàng nhanh dù đag trong tguan dãn cách.
5,"Giao hàng nhanh, mua ngày sale nên được giá rẻ, chất vải dày hơn cái đã mua trước"
5,"OK lắm nha nhưng mà mình lấy size L vẫn thấy ngắn, shop bổ sung size xl nữa thì tuyệt lun"
5,"Giá cả phù hợp với chất lượng sản phẩm, đóng gói sản phẩm rất được"
5,"Mua tặng nên không có ảnh, được khen là áo đẹp, sẽ tiếp tục ủng hộ"
5,"áo xinh cực luôn á :3 tay áo hơi ngắn nhưng không sao, chất vải rất oke ạ
shop hơi ít đơn vị vận chuyển hic :<"
5,Đáng đồng tiền...giao hàng nhanh... vải xịn xò chất dày dặn.. mọi người nên mua đi..không thất vọng đâu..thiệt sự
5,Áo dày dặn vải đẹp rất là đáng đồng tiền luôn ạ! Giao hàng siêu nhanh mặc dù khác tỉnh 😢 mới đặt hôm qua nay có luôn á mn
5,"Áo đẹp lắm ạ em rất ưng chất vải nữa, tuy nhiên theo em thì phần cổ hơi hẹp"
5,Hd yebziexnxburxneusnwozjosnwizneibudihdrubxeinzizbeuxbubseunziebuebzuebxuexeinzenziexbuxhuwbziwjziwjiwnswuzbuegyezvw
5,Áo đẹp cực ship siu nhanh lunnnnn đặt t2 t4 đã có hàng ❤️😘.....
5,"Áo khá xinh, chất sờ cũng ok mà cổ áo hơi cao và áo dễ bị nhăn chjnn"
5,áo xinh mà 1m58 mặc size m dài qua mông :)) áo bên đây size m to hơn mấy lcb khác 
5,👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌
5,"áo xinhh lắm, mình k nghe theo theo tv của shop mà đặt theo ý mình, về mặc như bơi trong áo dị á 😿 nói chung là nên mua theo shop tv size nhaaa"
5,Sản phẩm rất tốt và tuyệt vời đáng đồng tiền nma chưa mặc thủ vì đang giặt
5,"Áo đp cực, vải dày co giãn 4 chiều , hình in rất tốt, cho 10đ
1m57 40kí size S là to lắm rùi"
5,"Chất lượng sản phẩm tuyệt vời, giao hàng hơi lâu nhưng áo khá đẹp, rộng form mình thích
"
5,Áo form đẹp 1m7 53kg size L rộng thoải mái chất hơi mỏng ưng lắm còn ủng hộ shop
5,172.800hwjwjsisiekjejejsjsjdjejejejsjsjskjsjsjsjsjsjsjjsjsjdhdhdhsj
5,"Vải áo dày dặn, dịch bệnh tn mà shop cbi và giao hàng rất nhanh❤️"
5,"Sản phẩm rất ư tuyệt vời nha.  SANG XỊN MỊN                                           
Vải dày, form đẹp, vải mát lắm nha.  
H.ảnh k liên quan xíu 😁"
5,"áo xiu xịn lun mng,  áo hơi dài 1 xíu nma vải thích lắm mng ơi ko có bị cứng à tui cao m6 á"
5,Áo rất đẹp và giống hình ảnh lắm ạ chất vải okie lắm nhìn đóng gói thấy ưng lắm
5,"Áo vải ok!!
M63 size M hơi dài tí 
Mọi người cân nhắc khi chọn size ạ"
5,Chất lượng sp tuyệt vời. Áo 150k mà chất còn đẹp hơn áo mình mua các brand khác hơn 300k
5,không còn gì để tả áo đẹp dã man xứng đáng đồng tiền bát gạo:)))
5,Mình mua tặng sinh nhật ny. Chưa tặng nhưng mong anh í mặc vừa🤗. Nói chung áo đẹp lắm mn ạ. Mua cả ship vào đợt sale 7/7 có tổng 130k. Nhưng mà ship lâu quá😣(mãi 12/7 mới nhận được hàng).
5,Áo xinhhhhhh......................... nhưng mà thích màu xanh hơn :V
5,Áo đẹp lắm nha hihi vải đẹp mát mk cao m56 mặc M fom bao đẹp🍭❤️❤️❤️❤️❤️
5,"Áo xinh lắm luôn í , đáng để mua nha mọi người ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤"
5,Áo đẹp lắm. Vải dày hơn so với áo mình đã mua trước đó. Rất đáng tiền
5,"Chất lượng sản phẩm tuyệt vời, áo đẹp,mn nên mua nha lần sau sẽ ủng hộ shop tiếp ạ.aaaaaaaaaaaaaaaaaaaaaaaaaaaaa"
5,"Áo xinh dã man, kiểu dáng basic dễ phối đồ, chất vải dày dặn nhưng mặc không nóng, 5 sao"
5,"Giao hàng nhanh, đóng gói sơ sài , vải mát thấm hút tốt from đẹp hợp với giá tiền"
5,Form khá ok . Chất mát . Giao hàng nhanh....................
5,alolaolaolalalalaloalaklakakakakakalallaooalaloaloaloaa
5,"rất ưng, nhma giao hàng do dịch nên hơi lâuuuuuuuuuuuuuuuuu"
4,Áo có mùi khó chịu đóng gói sơ sài nhăn nhúm nói chung là cũng đáng mua
5,"Mua 2 áo ưng luôn cả 2 luôn , shop giao cungc khá. Nhanh . Ship giao siêu nhanh nữa nói chung 10đ"
5,"Form Áo chuẩn sz người Việt, không bị rộng , vải mịn, đáng mua"
5,"Sản phẩm ổn, mong shop cải thiện việc đóng gói sẽ oke hơn ạ. Vẫn cho shop 5 sao"
5,"Áo đẹp giá ok ship hơi cao nhưng có điều áo chất hơi nóng từ á, nhưng mà không sao áo rất đẹp các bạn nên mua đúng size nhé nếu không thì bơi trong áo đó"
5,"siu xinh luôn nehhh, mình 1m52 48kg mặc size S rất ổn luôn, tuy có dính một vết bẩn nhỏ xíu xiu nhưng k saoooo,chất vãi đẹp lắm nhaa 😍"
5,Áo ok chất vải ổn nhma en nghĩ shop nên đầu tư thêm giấy thơm cho áo ....
5,"vì iu xa nên tui chỉ có ảnh ngiu tui mặc áo thui , còn áo tui tui chưa kịp mặc , chất đẹp , đáng tiền lắm nhaaa trời 🥰🥰🥰🥰🥰"
5,"Áo đẹp nha, áo hơi nóng,giao hàng hơi lâu chắc ở vùng dịch. Giá cả hợp lí. @@@@@@@@@@@@@@@@@##@@@@@@@@@"
5,"Áo đẹp lắm mọi nguoeif ah
Nên mua
Hdhdhdjdjdjdhjajwhehdhdhdhdh"
5,Áo siêu siêu xinh luôn mha mn. Chất mát lắm luôn. Giảs lại vừa túi tiền tuyệt vờiiii
5,Beautifulllllllllllllllllllllllllllllllllllllllllll
5,"Áo đẹp, vải mặc mát lắm ạ, size s thôi cũng đã rộng lắm rồi ❤️❤️❤️"
5,"Vì dịch nên áo giao hơi lâu ạ,áo dày dặn vải đẹp.shop rất nhiệt tình dễ thương luôn.Chúc shop có nhiều sức khỏe nhé,Sẽ ủng hộ típ."
5,áo đẹp vải mát lắm ạaa nma phần cổ áo hơi cao á shoppppppppppppppp.
5,"Chất lượng sản phẩm tuyệt vời, 1m6 48kg mặc sz S hoi nha mng, ham hố mua sz M dài qua mông luôn"
5,Vải và màu đẹp lắm ạ lần trước mình mua một cái đen nhưng có vẻ màu trắng mỏng hơn màu đen thì phải nhưng vải vẫn rất đẹp nên vẫn cho shop 5 sao ạ sẽ tiếp tục ủng hộ shop
5,áo rất đẹp nhaaaa mn oiiiii ✨ mình 160 mặc M là vừa nè vừa rẻ vưwaf đẹppp 💕💕💕💕
5,"Video không liên quan🥲 Sr . nhưng thật sự chất áo đẹp dã man , giá lại rẻ nhiều so với những local khác ❤️❤️ Nên mua"
5,"Áo siuu đẹp luôn nhaaaa, mặc mát , rất đáng với giá tiền , mỗi tội giao hàng hơi lâu , áo hông có giấy thơmmmmmmmm"
5,"Chất vải đẹp,ko dày cũng ko mỏng quá,đường chỉ may đều ko có chỉ thừa"
5,"áo vừa vặn ạ, nhưng lúc mới nhận ngoài sau áo có dính vết ố vàng bù lại thì vải rất mịn và mát, siêu đẹp luôn"
5,"Mình m63 47kg mặc sz M rộng nhé, mua lần thứ 2 của shop rồi ạ , chất áo ok nên mua nha"
5,áo đẹp nhưng mà gói hàng k chu đáo như mấy brand khác thôi❤️
5,"Áo chất đẹp nha mọi người 
Giá thật sự rất rẻ cho một local brand hiện nay 
Mình m53 43kg mặc size M siêu ưng luôn ạ"
5,"Áo đẹp, vải dày dặn nhưng hơi cứng xíu nhưng nói chung là với tầm giá này thì ổn lắm. Mng nên mua nha"
5,Vải mát dã man áo xịn nữa size khá là to b nào thích mặc size rộng thì thấy bth mình cao m58 40kg ok nha nhưng hơi rộng xíu do dịch nên giao hàng tầm 1 tuần
5,Áo đẹp tuyệt vời lunnnn hhaksbsgsisownwgsusisowbwheiebdbdjdidjdbdhdhdhdhdbdhdhdhdh
5,"Chất áo oke mỗi tội k thấm mồ hôi,mặc sẽ khá bí,mình mới giặt tay 1 lần thấy áo hơi xù 🥺 thôi ksao tạm ổn"
5,"Siêu xinhhhhhh, t ko có gì để nói cả, hihi, nên mua nha, không hối hận đậ nha"
5,okkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
5,BdnsmsskkamsmskzpalamamakaoZaamnajIsbshzzv zzhzhsbsjsbwbsjjsiakqwajakakmsnwoskznsosoakanwnwkk
5,"Chất lượng sản phẩm tuyệt vời 👍
Shop phục vụ tốt 
Rất đáng tiền 💰"
5,Áo khá đẹp. Chất liệu ơi. Lên mua nha mn. Fom áo rộng chú ủa số nha....
5,áo mặc đẹp size ok mặc rất thích rất thích đơn giane basic rất ok
5,Đẹppppppppppp chất hơi nóng okokokokokokokjkjxxjjjjxjxzjjxjxjzzjx
